Name;NK0HR1;NK0HR2;NK0HR3;NK42DR1;NK42DR2;NK42DR3;NL0HR1;NL0HR2;NL0HR3;NL42DR1;NL42DR2;NL42DR3
FvH4_4g21180;298;245;267;361;286;405;376;170;193;218;116;245
FvH4_7g20960;4101;3804;3692;5464;3716;5095;2990;1851;1437;4271;2357;4049
FvH4_4g21181;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_2g40540;372;367;401;384;374;420;340;161;160;251;68;210
FvH4_7g19980;130;87;96;147;81;121;92;51;55;67;40;83
FvH4_1g02510;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_1g02511;1;16;6;2;0;0;0;0;0;0;0;0
FvH4_2g40541;8;4;3;28;21;22;124;126;183;12;32;30
FvH4_7g32940;168;161;135;180;153;203;229;234;196;153;353;276
FvH4_3g34530;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_7g17320;80;79;77;117;140;125;33;19;29;10;72;52
FvH4_7g32980;333;289;205;57;73;67;578;357;171;89;233;266
FvH4_2g27530;349;490;316;451;507;420;0;0;0;0;0;0
FvH4_2g03560;1126;604;984;233;115;299;1006;201;265;240;8;83
FvH4_7g05360;0;0;1;3;1;5;0;0;1;2;0;3
FvH4_2g40500;215;208;190;204;136;209;501;218;219;720;387;751
FvH4_2g39510;2731;2512;2640;1205;837;1260;478;767;769;176;132;208
FvH4_5g12950;414;382;336;271;277;315;12687;12954;11691;4529;7734;6735
FvH4_5g36920;5;2;4;17;4;6;27;24;15;8;78;41
FvH4_5g36910;18;32;28;18;13;40;32;16;23;13;105;60
FvH4_6g06801;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_6g06800;541;503;396;640;521;670;473;434;385;384;329;448
FvH4_7g17350;517;505;436;442;307;409;362;294;274;296;236;410
FvH4_2g15550;706;664;648;855;607;841;697;552;563;717;779;964
FvH4_3g09590;1605;1038;272;661;417;463;84;168;179;19;11;46
FvH4_7g30310;889;885;728;495;498;553;1455;1213;944;414;1077;913
FvH4_5g00970;317;265;281;219;167;209;389;173;156;250;97;293
FvH4_3g10510;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_7g32970;1216;1113;1125;1175;939;1260;1016;968;791;646;722;766
FvH4_5g09300;216;168;225;311;233;344;1070;671;696;999;543;1057
FvH4_5g24922;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_2g03570;186;181;259;74;31;115;2651;334;445;671;2;224
FvH4_5g24920;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_5g24921;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_2g27520;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_7g05370;277;233;242;335;215;390;230;209;158;301;226;357
FvH4_7g29320;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_2g39500;1511;1347;1589;6228;4197;5878;588;351;532;427;271;548
FvH4_7g29321;773;609;705;601;549;692;370;393;360;312;342;406
FvH4_2g40510;896;854;1095;607;529;539;662;338;361;509;135;338
FvH4_3g22500;210;221;143;236;174;244;189;168;133;167;177;210
FvH4_7g20980;63;85;67;124;95;124;72;78;61;96;62;132
FvH4_5g10300;497;486;651;390;241;362;2;0;1;3;0;0
FvH4_5g12961;1061;1019;934;1543;1923;1763;2437;1856;1800;3792;3401;4766
FvH4_5g12960;1355;1163;1122;675;502;761;849;851;925;808;784;1270
FvH4_5g36900;93;93;67;114;115;130;319;330;215;264;831;754
FvH4_7g20990;6;4;2;7;6;3;0;0;0;0;0;0
FvH4_2g15540;1464;1253;1322;1949;1721;2215;1096;1092;1065;1283;1087;1687
FvH4_2g40520;179;207;167;144;114;117;72;53;32;33;23;48
FvH4_7g17340;183;236;171;110;97;98;156;348;268;59;148;74
FvH4_3g10520;0;0;0;0;0;0;0;0;2;0;1;0
FvH4_5g00980;353;329;243;284;340;325;841;1125;1010;513;1464;1202
FvH4_7g30300;531;539;439;659;567;659;931;761;711;803;1650;1206
FvH4_7g32960;2;0;0;0;0;0;0;0;1;0;3;3
FvH4_4g33171;9;17;3;23;12;11;0;0;0;3;0;2
FvH4_5g09310;5253;5298;5106;7898;7675;8077;4227;3950;3857;4680;5436;6574
FvH4_4g33170;566;557;544;641;506;741;325;239;247;313;222;394
FvH4_5g24930;1;2;2;3;3;8;2;0;1;4;0;4
FvH4_2g03580;1220;1200;1221;1704;1341;1809;670;703;628;726;584;880
FvH4_5g24911;1;0;0;7;1;7;4;8;2;2;8;8
FvH4_2g03581;20;10;21;14;16;25;477;323;308;413;349;471
FvH4_6g18800;65;67;65;86;71;84;227;303;299;173;330;262
FvH4_7g05380;1672;1478;1528;886;726;935;886;835;667;543;592;721
FvH4_2g27550;7;14;13;13;15;14;16;24;19;28;69;38
FvH4_5g24910;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_2g27551;3;2;4;2;5;3;0;0;0;3;0;0
FvH4_5g00940;60;63;55;78;54;69;807;841;725;1046;1573;1402
FvH4_7g29350;1148;1048;1050;1294;1164;1461;1665;1562;1289;684;858;1120
FvH4_7g30340;3;4;4;2;0;2;0;0;0;1;1;2
FvH4_2g03582;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_3g22510;1467;1338;1227;1932;1441;1782;489;451;404;564;425;700
FvH4_6g06820;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_5g12920;1367;1164;1358;1407;941;1448;1437;1137;989;1103;1070;1501
FvH4_7g17370;63;89;69;85;108;128;97;85;96;117;93;154
FvH4_2g15570;2322;2261;2115;1869;1794;2254;1591;1051;978;1083;823;1393
FvH4_3g10531;0;0;1;0;0;0;0;0;0;0;0;0
FvH4_3g10530;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_4g33180;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_5g00950;473;397;391;203;151;246;328;329;264;221;155;205
FvH4_2g03591;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_5g24900;272;229;271;473;433;554;259;202;184;298;377;372
FvH4_7g05390;4285;3828;3562;2514;2253;2940;2096;1952;1782;1430;1170;1812
FvH4_5g24901;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_2g03590;44;32;40;67;91;105;420;607;455;476;551;1184
FvH4_5g00951;0;0;0;0;0;1;0;0;0;0;0;0
FvH4_7g29340;174;128;138;92;84;103;91;85;82;28;43;46
FvH4_7g32990;8066;7344;6205;4856;3416;4664;910;496;407;519;200;565
FvH4_3g22520;653;581;718;818;651;976;259;190;160;752;287;726
FvH4_2g39520;14864;8477;12138;6557;2136;6502;2129;2176;3053;618;792;2164
FvH4_3g09562;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_3g09561;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_5g12940;0;1;0;1;1;1;0;0;0;5;0;0
FvH4_6g06802;0;0;1;0;0;0;0;0;0;1;0;0
FvH4_6g06810;715;674;626;528;477;596;610;642;517;416;353;491
FvH4_6g06811;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_3g09560;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_7g17360;648;650;620;863;896;960;519;477;364;376;582;647
FvH4_4g33191;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_5g00960;942;787;780;1047;886;1141;802;857;703;831;851;1053
FvH4_4g33190;24;18;19;16;11;12;46;25;21;7;23;15
FvH4_7g30320;6;5;4;23;20;23;951;1025;881;889;1420;1152
FvH4_3g10540;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_6g18820;200;210;213;139;143;192;6104;5064;5495;2285;3405;3195
FvH4_7g07900;161;200;299;940;569;964;335;604;332;535;7309;8125
FvH4_6g06840;0;0;1;0;0;0;0;0;0;0;0;0
FvH4_6g18810;330;270;255;165;193;185;33;18;27;25;15;27
FvH4_7g07910;522;537;501;387;439;452;237;287;197;196;233;200
FvH4_6g06831;0;0;0;0;0;0;0;0;0;1;0;0
FvH4_7g07902;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_7g07901;13;9;6;23;17;22;20;14;31;10;7;27
FvH4_6g06830;3546;3786;3524;5753;9273;6369;3060;3822;3551;2103;3844;3075
FvH4_7g07921;9;17;18;4;1;4;6;4;2;3;11;10
FvH4_7g07920;621;591;560;977;707;1019;112;93;65;386;221;392
FvH4_6g06860;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_6g04200;683;603;535;820;682;765;371;359;331;265;321;397
FvH4_7g19910;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_6g18830;595;495;559;237;198;285;1832;1841;1354;402;306;311
FvH4_7g07931;21;27;45;24;23;25;34;18;23;26;18;30
FvH4_7g07930;292;274;266;312;253;337;305;188;184;266;242;315
FvH4_6g06850;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_3g10500;0;0;0;2;0;0;0;0;0;0;0;0
FvH4_6g43820;0;0;9;0;0;2;494;86;98;0;0;0
FvH4_7g07940;1671;1391;1550;1822;1255;1925;1806;1337;1108;1465;1400;1756
FvH4_6g18860;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_7g20910;323;387;386;317;312;368;1791;2515;2495;1275;2340;2309
FvH4_7g07943;2;6;7;6;8;7;2;5;5;7;7;1
FvH4_4g11800;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_7g07942;146;148;163;200;178;213;110;141;128;135;143;204
FvH4_3g09510;57;75;63;77;43;97;36;9;14;49;1;27
FvH4_7g07941;174;142;125;224;171;248;100;127;110;187;170;169
FvH4_2g39590;2035;1762;1769;1544;1025;1401;1322;798;782;891;597;1041
FvH4_2g40590;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_6g04220;88;88;80;51;37;48;52;29;21;40;11;26
FvH4_6g31830;418;373;423;397;241;467;281;284;226;107;29;93
FvH4_7g19930;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_6g06880;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_6g18850;371;442;435;319;297;306;74;112;107;59;119;94
FvH4_7g20900;2576;2555;2357;3453;3753;3793;1923;1833;1615;1047;1670;1848
FvH4_3g09500;56;26;48;30;15;38;33;27;14;44;13;41
FvH4_2g39580;1404;1458;1408;1888;1342;2112;735;521;463;1090;780;1365
FvH4_6g28200;83;60;62;52;24;33;452;157;144;305;18;232
FvH4_6g06871;142;142;167;56;59;56;135;45;26;65;0;23
FvH4_6g31840;101;99;75;204;143;195;294;192;213;285;416;404
FvH4_6g06870;161;159;169;151;140;171;99;46;66;142;53;152
FvH4_7g19920;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_6g18880;37;48;64;59;20;56;24;4;0;78;1;38
FvH4_7g05300;165;171;199;347;340;492;144;97;101;358;247;351
FvH4_6g18881;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_7g07960;98;85;88;90;58;82;43;43;31;106;63;104
