group	group_name	seqnames	start	end	width	strand	sumReadsM	sumReadsN	Proportion	context
1	AK42D	Fvb1	21250001	21300000	50000	*	10814	15874	0.681239763134686	CG
1	AK42D	Fvb1	21300001	21350000	50000	*	7701	11389	0.67617876898762	CG
1	AK42D	Fvb1	21350001	21400000	50000	*	8747	12349	0.708316462871488	CG
1	AK42D	Fvb1	21400001	21450000	50000	*	8091	16704	0.484375	CG
1	AK42D	Fvb1	21450001	21500000	50000	*	9871	12219	0.807840248792864	CG
1	AK42D	Fvb1	21500001	21550000	50000	*	10509	14285	0.735666783339167	CG
1	AK42D	Fvb1	21550001	21600000	50000	*	11676	12245	0.953532053899551	CG
1	AK42D	Fvb1	21600001	21650000	50000	*	12667	15529	0.815699658703072	CG
1	AK42D	Fvb1	21650001	21700000	50000	*	13394	14849	0.902013603609671	CG
1	AK42D	Fvb1	21700001	21750000	50000	*	13905	15997	0.869225479777458	CG
1	AK42D	Fvb1	21750001	21800000	50000	*	11850	12930	0.916473317865429	CG
1	AK42D	Fvb1	21800001	21850000	50000	*	9742	11801	0.825523260740615	CG
1	AK42D	Fvb1	21850001	21900000	50000	*	4732	5897	0.802441919620146	CG
1	AK42D	Fvb1	21900001	21950000	50000	*	10577	11876	0.890619737285281	CG
1	AK42D	Fvb1	21950001	22000000	50000	*	9618	11297	0.851376471629636	CG
1	AK42D	Fvb1	22000001	22050000	50000	*	7509	8074	0.930022293782512	CG
1	AK42D	Fvb1	22050001	22100000	50000	*	9285	11534	0.805011271024796	CG
1	AK42D	Fvb1	22100001	22150000	50000	*	10195	12455	0.818546768366118	CG
1	AK42D	Fvb1	22150001	22200000	50000	*	11891	14633	0.81261532153352	CG
1	AK42D	Fvb1	22200001	22250000	50000	*	5405	6986	0.773690237618093	CG
1	AK42D	Fvb1	22250001	22300000	50000	*	9334	9796	0.952837893017558	CG
1	AK42D	Fvb1	22300001	22350000	50000	*	8516	13271	0.64169994725341	CG
1	AK42D	Fvb1	22350001	22400000	50000	*	11609	15119	0.767841788478074	CG
1	AK42D	Fvb1	22400001	22450000	50000	*	11795	13798	0.854834033917959	CG
1	AK42D	Fvb1	22450001	22500000	50000	*	12423	14362	0.864990948335886	CG
1	AK42D	Fvb1	22500001	22550000	50000	*	7701	14055	0.547918890074707	CG
1	AK42D	Fvb1	22550001	22600000	50000	*	10434	12579	0.829477700930122	CG
1	AK42D	Fvb1	22600001	22650000	50000	*	8459	10006	0.845392764341395	CG
1	AK42D	Fvb1	22650001	22700000	50000	*	10488	11553	0.907816151648922	CG
1	AK42D	Fvb1	22700001	22750000	50000	*	9072	12357	0.734158776402039	CG
1	AK42D	Fvb1	22750001	22800000	50000	*	14839	15576	0.952683615819209	CG
1	AK42D	Fvb1	22800001	22850000	50000	*	10857	14597	0.74378296910324	CG
1	AK42D	Fvb1	22850001	22900000	50000	*	9813	12540	0.782535885167464	CG
1	AK42D	Fvb1	22900001	22950000	50000	*	11074	14917	0.742374472078836	CG
1	AK42D	Fvb1	22950001	23000000	50000	*	10997	11643	0.944516018208366	CG
1	AK42D	Fvb1	23000001	23050000	50000	*	12398	14000	0.885571428571429	CG
1	AK42D	Fvb1	23050001	23100000	50000	*	12314	13916	0.88488071284852	CG
1	AK42D	Fvb1	23100001	23150000	50000	*	11201	11692	0.958005473828259	CG
1	AK42D	Fvb1	23150001	23200000	50000	*	13788	17193	0.801954283720119	CG
1	AK42D	Fvb1	23200001	23250000	50000	*	15195	16968	0.89550919377652	CG
1	AK42D	Fvb1	23250001	23300000	50000	*	8833	11062	0.798499367203037	CG
1	AK42D	Fvb1	23300001	23350000	50000	*	12722	13468	0.944609444609445	CG
1	AK42D	Fvb1	23350001	23400000	50000	*	12619	13056	0.966528799019608	CG
1	AK42D	Fvb1	23400001	23450000	50000	*	12632	13237	0.954294779783939	CG
1	AK42D	Fvb1	23450001	23500000	50000	*	12396	14951	0.829108420841415	CG
1	AK42D	Fvb1	23500001	23550000	50000	*	12833	14369	0.893103208295636	CG
1	AK42D	Fvb1	23550001	23600000	50000	*	9046	11083	0.816204998646576	CG
1	AK42D	Fvb1	23600001	23650000	50000	*	7920	8987	0.881272949816401	CG
1	AK42D	Fvb1	23650001	23700000	50000	*	9160	13737	0.666812258862925	CG
